District	Product	Profit
Северное Медведково	Ремонт компьютеров	2.4486
Внуковское	Ремонт компьютеров	1.9908000000000001
Ховрино	Ремонт компьютеров	5.1595
Лефортово	Ремонт компьютеров	3.2603
Силино	Ремонт компьютеров	2.8881
Коньково	Ремонт компьютеров	3.2683999999999997
Восточный	Ремонт компьютеров	2.0953999999999997
Северный	Ремонт компьютеров	3.0958
Чертаново Центральное	Ремонт компьютеров	2.7146
Щаповское	Ремонт компьютеров	-0.99
Лианозово	Ремонт компьютеров	3.0419
Бутырский	Ремонт компьютеров	2.2698
Дорогомилово	Ремонт компьютеров	2.3664
Левобережный	Ремонт компьютеров	2.9874
Сосенское	Ремонт компьютеров	2.8926999999999996
Савеловский	Ремонт компьютеров	3.1809000000000003
Левобережный	Ремонт компьютеров	2.2814
Метрогородок	Ремонт компьютеров	1.5112
Коньково	Ремонт компьютеров	3.0454
Краснопахорское	Ремонт компьютеров	2.9922999999999997
Дорогомилово	Ремонт компьютеров	3.9494
Можайский	Ремонт компьютеров	2.9573
Проспект Вернадского	Ремонт компьютеров	1.8357999999999999
Замоскворечье	Ремонт компьютеров	2.117
Бирюлево Западное	Ремонт компьютеров	4.5555
Роговское	Ремонт компьютеров	1.3415000000000001
Лефортово	Ремонт компьютеров	4.3893
Орехово-Борисово Северное	Ремонт компьютеров	4.0633
Строгино	Ремонт компьютеров	3.976
Рязанский	Ремонт компьютеров	3.7971
Филевский Парк	Ремонт компьютеров	1.5696
Кузьминки	Ремонт компьютеров	3.7971000000000004
Мосрентген	Ремонт компьютеров	1.7847000000000002
Красносельский	Ремонт компьютеров	1.9264000000000001
Мещанский	Ремонт компьютеров	1.8468
Бирюлево Восточное	Ремонт компьютеров	4.7229
Сосенское	Ремонт компьютеров	1.4257
Орехово-Борисово Южное	Ремонт компьютеров	1.2933000000000001
Дмитровский	Ремонт компьютеров	4.581300000000001
Марушкинское	Ремонт компьютеров	2.0328
Щербинка	Ремонт компьютеров	3.4272
Замоскворечье	Ремонт компьютеров	2.409
Бирюлево Восточное	Ремонт компьютеров	5.6149000000000004
Бескудниковский	Ремонт компьютеров	3.644
Новокосино	Ремонт компьютеров	3.8998999999999997
Лосиноостровский	Ремонт компьютеров	1.7536
Преображенское	Ремонт компьютеров	1.8450000000000002
Левобережный	Ремонт компьютеров	2.2224
Беговой	Ремонт компьютеров	1.5648
Раменки	Ремонт компьютеров	3.9095000000000004
Капотня	Ремонт компьютеров	0.2779
Восточное Измайлово	Ремонт компьютеров	2.4629000000000003
Бирюлево Западное	Ремонт компьютеров	3.1855
Западное Дегунино	Ремонт компьютеров	1.7801
Старое Крюково	Ремонт компьютеров	2.8197
Куркино	Ремонт компьютеров	5.0977
Лефортово	Ремонт компьютеров	3.5223
Очаково-Матвеевское	Ремонт компьютеров	4.1479
Донской	Ремонт компьютеров	2.141
Войковский	Ремонт компьютеров	3.3546
Щукино	Ремонт компьютеров	2.5278
Силино	Ремонт компьютеров	2.8961
